2021-01-23 14:52:40,910 INFO  Logger.cs: 70 - 
2021-01-23 15:46:02,394 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in rear wheel-3-5^Assem1-1
2021-01-23 15:46:02,713 INFO  SwAddin.cs: 339 - Loading config tree
2021-01-23 15:46:02,718 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-01-23 15:46:02,726 INFO  SwAddin.cs: 344 - Showing property manager
2021-01-23 15:56:14,498 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2021-01-23 15:56:14,537 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-23 16:22:42,362 INFO  SwAddin.cs: 294 - Assembly export called for file Assem1
2021-01-23 16:22:42,363 INFO  SwAddin.cs: 299 - Save is required
2021-01-23 16:22:42,363 INFO  SwAddin.cs: 313 - Saving assembly
2021-01-23 16:22:43,486 INFO  SwAddin.cs: 316 - Opening property manager
2021-01-23 16:22:43,487 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2021-01-23 16:22:43,487 INFO  ExportHelperExtension.cs: 1136 - Found 56 in Assem1
2021-01-23 16:22:43,488 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in Assem1
2021-01-23 16:22:43,488 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-01-23 16:22:43,488 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2021-01-23 16:22:43,489 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from rear wheel-3-5^Assem1-1
2021-01-23 16:22:43,489 INFO  ExportHelperExtension.cs: 1136 - Found 27 in rear wheel-3-5^Assem1-1
2021-01-23 16:22:43,490 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in rear wheel-3-5^Assem1-1
2021-01-23 16:22:43,490 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from chassis-3-2^Assem1-1
2021-01-23 16:22:43,490 INFO  ExportHelperExtension.cs: 1136 - Found 27 in chassis-3-2^Assem1-1
2021-01-23 16:22:43,490 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in chassis-3-2^Assem1-1
2021-01-23 16:22:43,491 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from front wheel-3-7^Assem1-1
2021-01-23 16:22:43,492 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front wheel-3-7^Assem1-1
2021-01-23 16:22:43,492 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in front wheel-3-7^Assem1-1
2021-01-23 16:22:43,493 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from rear wheel-3-5^Assem1-3
2021-01-23 16:22:43,493 INFO  ExportHelperExtension.cs: 1136 - Found 27 in rear wheel-3-5^Assem1-3
2021-01-23 16:22:43,494 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in rear wheel-3-5^Assem1-3
2021-01-23 16:22:43,494 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2021-01-23 16:22:43,494 INFO  ExportHelperExtension.cs: 1136 - Found 56 in Assem1
2021-01-23 16:22:43,495 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in Assem1
2021-01-23 16:22:43,495 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-01-23 16:22:43,495 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2021-01-23 16:22:43,496 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from rear wheel-3-5^Assem1-1
2021-01-23 16:22:43,496 INFO  ExportHelperExtension.cs: 1136 - Found 27 in rear wheel-3-5^Assem1-1
2021-01-23 16:22:43,496 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in rear wheel-3-5^Assem1-1
2021-01-23 16:22:43,499 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from chassis-3-2^Assem1-1
2021-01-23 16:22:43,694 INFO  ExportHelperExtension.cs: 1136 - Found 27 in chassis-3-2^Assem1-1
2021-01-23 16:22:43,695 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in chassis-3-2^Assem1-1
2021-01-23 16:22:43,695 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front wheel-3-7^Assem1-1
2021-01-23 16:22:43,695 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front wheel-3-7^Assem1-1
2021-01-23 16:22:43,696 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front wheel-3-7^Assem1-1
2021-01-23 16:22:43,696 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from rear wheel-3-5^Assem1-3
2021-01-23 16:22:43,696 INFO  ExportHelperExtension.cs: 1136 - Found 27 in rear wheel-3-5^Assem1-3
2021-01-23 16:22:43,696 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in rear wheel-3-5^Assem1-3
2021-01-23 16:22:43,946 INFO  SwAddin.cs: 339 - Loading config tree
2021-01-23 16:22:43,946 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-01-23 16:22:43,951 INFO  SwAddin.cs: 344 - Showing property manager
2021-01-23 16:23:19,505 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-23 16:23:19,768 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-23 16:23:20,058 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-23 16:23:20,710 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-23 16:23:23,024 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-23 16:23:41,305 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-23 16:24:07,541 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-23 16:24:11,629 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-23 16:24:16,223 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2021-01-23 16:24:16,268 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-23 16:25:20,790 INFO  SwAddin.cs: 294 - Assembly export called for file Assem1
2021-01-23 16:25:20,791 INFO  SwAddin.cs: 299 - Save is required
2021-01-23 16:25:20,791 INFO  SwAddin.cs: 313 - Saving assembly
2021-01-23 16:25:21,934 INFO  SwAddin.cs: 316 - Opening property manager
2021-01-23 16:25:21,936 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2021-01-23 16:25:21,936 INFO  ExportHelperExtension.cs: 1136 - Found 59 in Assem1
2021-01-23 16:25:21,937 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in Assem1
2021-01-23 16:25:21,937 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-01-23 16:25:21,937 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2021-01-23 16:25:21,938 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from rear wheel-3-5^Assem1-1
2021-01-23 16:25:21,938 INFO  ExportHelperExtension.cs: 1136 - Found 27 in rear wheel-3-5^Assem1-1
2021-01-23 16:25:21,939 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in rear wheel-3-5^Assem1-1
2021-01-23 16:25:21,939 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from chassis-3-2^Assem1-1
2021-01-23 16:25:21,939 INFO  ExportHelperExtension.cs: 1136 - Found 27 in chassis-3-2^Assem1-1
2021-01-23 16:25:21,940 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in chassis-3-2^Assem1-1
2021-01-23 16:25:21,940 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from front wheel-3-7^Assem1-1
2021-01-23 16:25:21,940 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front wheel-3-7^Assem1-1
2021-01-23 16:25:21,941 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in front wheel-3-7^Assem1-1
2021-01-23 16:25:21,941 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from rear wheel-3-5^Assem1-3
2021-01-23 16:25:21,942 INFO  ExportHelperExtension.cs: 1136 - Found 27 in rear wheel-3-5^Assem1-3
2021-01-23 16:25:21,942 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in rear wheel-3-5^Assem1-3
2021-01-23 16:25:21,942 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2021-01-23 16:25:21,943 INFO  ExportHelperExtension.cs: 1136 - Found 59 in Assem1
2021-01-23 16:25:21,943 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in Assem1
2021-01-23 16:25:21,943 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-01-23 16:25:21,944 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2021-01-23 16:25:21,944 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from rear wheel-3-5^Assem1-1
2021-01-23 16:25:21,944 INFO  ExportHelperExtension.cs: 1136 - Found 27 in rear wheel-3-5^Assem1-1
2021-01-23 16:25:21,944 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in rear wheel-3-5^Assem1-1
2021-01-23 16:25:21,945 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from chassis-3-2^Assem1-1
2021-01-23 16:25:21,945 INFO  ExportHelperExtension.cs: 1136 - Found 27 in chassis-3-2^Assem1-1
2021-01-23 16:25:21,945 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in chassis-3-2^Assem1-1
2021-01-23 16:25:21,946 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front wheel-3-7^Assem1-1
2021-01-23 16:25:21,946 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front wheel-3-7^Assem1-1
2021-01-23 16:25:21,946 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front wheel-3-7^Assem1-1
2021-01-23 16:25:21,947 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from rear wheel-3-5^Assem1-3
2021-01-23 16:25:21,949 INFO  ExportHelperExtension.cs: 1136 - Found 27 in rear wheel-3-5^Assem1-3
2021-01-23 16:25:21,949 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in rear wheel-3-5^Assem1-3
2021-01-23 16:25:22,242 INFO  SwAddin.cs: 339 - Loading config tree
2021-01-23 16:25:22,243 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-01-23 16:25:22,247 INFO  SwAddin.cs: 344 - Showing property manager
2021-01-23 16:25:35,917 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-23 16:25:39,302 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-23 16:25:39,522 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-23 16:25:39,773 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-23 16:25:40,027 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-23 16:25:52,050 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-23 16:25:55,290 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-23 16:26:05,300 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-23 16:26:29,717 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-23 16:26:31,847 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-23 16:26:34,391 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-23 16:26:49,443 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-23 16:26:51,547 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-23 16:26:52,968 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-23 16:27:14,068 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-01-23 16:27:14,260 INFO  ExportHelperExtension.cs: 347 - Creating joint front_wheel
2021-01-23 16:27:14,580 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent truck_body to child front_wheel failed
2021-01-23 16:27:14,584 INFO  ExportHelperExtension.cs: 347 - Creating joint rear_left_wheel
2021-01-23 16:27:14,625 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent truck_body to child rear_left_wheel failed
2021-01-23 16:27:14,628 INFO  ExportHelperExtension.cs: 347 - Creating joint rear_right_wheel
2021-01-23 16:27:14,670 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent truck_body to child rear_right_wheel failed
2021-01-23 16:27:14,876 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2021-01-23 16:27:14,882 INFO  ExportHelperExtension.cs: 1136 - Found 60 in Assem1
2021-01-23 16:27:14,883 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in Assem1
2021-01-23 16:27:14,883 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-01-23 16:27:14,883 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2021-01-23 16:27:14,883 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from rear wheel-3-5^Assem1-1
2021-01-23 16:27:14,884 INFO  ExportHelperExtension.cs: 1136 - Found 27 in rear wheel-3-5^Assem1-1
2021-01-23 16:27:14,884 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in rear wheel-3-5^Assem1-1
2021-01-23 16:27:14,884 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from chassis-3-2^Assem1-1
2021-01-23 16:27:14,885 INFO  ExportHelperExtension.cs: 1136 - Found 27 in chassis-3-2^Assem1-1
2021-01-23 16:27:14,885 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in chassis-3-2^Assem1-1
2021-01-23 16:27:14,885 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from front wheel-3-7^Assem1-1
2021-01-23 16:27:14,886 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front wheel-3-7^Assem1-1
2021-01-23 16:27:14,886 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in front wheel-3-7^Assem1-1
2021-01-23 16:27:14,886 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from rear wheel-3-5^Assem1-3
2021-01-23 16:27:14,887 INFO  ExportHelperExtension.cs: 1136 - Found 27 in rear wheel-3-5^Assem1-3
2021-01-23 16:27:14,887 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in rear wheel-3-5^Assem1-3
2021-01-23 16:27:14,887 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2021-01-23 16:27:14,888 INFO  ExportHelperExtension.cs: 1136 - Found 60 in Assem1
2021-01-23 16:27:14,888 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in Assem1
2021-01-23 16:27:14,888 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-01-23 16:27:14,889 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2021-01-23 16:27:14,889 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from rear wheel-3-5^Assem1-1
2021-01-23 16:27:14,889 INFO  ExportHelperExtension.cs: 1136 - Found 27 in rear wheel-3-5^Assem1-1
2021-01-23 16:27:14,889 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in rear wheel-3-5^Assem1-1
2021-01-23 16:27:14,890 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from chassis-3-2^Assem1-1
2021-01-23 16:27:14,890 INFO  ExportHelperExtension.cs: 1136 - Found 27 in chassis-3-2^Assem1-1
2021-01-23 16:27:14,890 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in chassis-3-2^Assem1-1
2021-01-23 16:27:14,891 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front wheel-3-7^Assem1-1
2021-01-23 16:27:14,891 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front wheel-3-7^Assem1-1
2021-01-23 16:27:14,891 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front wheel-3-7^Assem1-1
2021-01-23 16:27:14,892 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from rear wheel-3-5^Assem1-3
2021-01-23 16:27:14,892 INFO  ExportHelperExtension.cs: 1136 - Found 27 in rear wheel-3-5^Assem1-3
2021-01-23 16:27:14,892 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in rear wheel-3-5^Assem1-3
2021-01-23 16:27:14,974 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-23 16:30:15,817 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2021-01-23 16:30:15,824 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
